repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
holoviz/holoviews,1da5906edd98451d655232076ec7fe6566070522,1da5906edd,Readd firefox and geckodriver to doc build env,feature,Python,Philipp Rudiger,2020-09-09 00:41:17+02:00,0,2,0,1,3,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.5,0.0,0.0,25
holoviz/holoviews,3bdcd4a1b69288f6cd8a1276742637e5c4f3df17,3bdcd4a1b6,Fixed callable_name,bugfix,Python,Philipp Rudiger,2020-09-10 15:13:42+02:00,15,3,0,0,4,4,1,0,1,13.0,0,clean,Python,2018-2020,1.0,,0.8,0.0,6.5,25
holoviz/holoviews,c7852c4b2f2e00f599968404ff21297bd992397a,c7852c4b2f,Allow toggling link_selections mode from bokeh (#4604)  * Allow toggling link_selections mode from bokeh  * Update changelog  * Set SelectMode.mode to constant,other,Python,Philipp Rudiger,2020-09-11 07:17:44-04:00,7,4,0,0,76,3,7,0,4,10.25,0,clean,Python,2018-2020,1.0,,19.0,0.0,1.28,25
holoviz/holoviews,231cdf8af9067ec29940bb6a305bd3f507f52bb8,231cdf8af9,"HoloViews 1.13.4 documentation fixes [doc-build] (#4608)  * Fix LesMis example log colormapping  * Ensure Plotly is registered as loaded extension  * Disable inline resources  * Update holoviews",bugfix,Python,Philipp Rudiger,2020-09-14 17:28:53+02:00,17,0,0,0,7,5,3,0,1,2.0,1,keyword_strict,Python,2018-2020,0.4,,1.17,0.0,0.5,25
holoviz/holoviews,b7b37de7bfc337ee9019ce142ee5ab778dae23b5,b7b37de7bf,Clean up doc build env [doc-build],refactor,Python,Philipp Rudiger,2020-09-15 11:15:51+02:00,11,1,0,0,3,3,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.75,0.0,0.0,26
holoviz/holoviews,d0689fd86f85d11b5dbc78aadccb2d1c3756e276,d0689fd86f,Fixed handling of factors for Violin plots (#4613),bugfix,Python,Philipp Rudiger,2020-09-15 16:02:58+02:00,16,1,0,0,2,0,1,0,1,40.0,1,keyword_strict,Python,2018-2020,0.4,,2.0,0.0,20.0,26
holoviz/holoviews,e09581f2f21eba9be1a4010dca60dcd98383461f,e09581f2f2,"Fix doc building [doc-build] (#4614)  * Rehash after install hoping it will discover firefox [doc-build]  * Add firefox to travis build [doc-build]  * Try to switch to chromedriver [doc-build]  ",bugfix,Python,Philipp Rudiger,2020-09-16 17:16:08+02:00,17,2,0,0,7,3,2,0,0,0.0,1,keyword_strict,Python,2018-2020,0.4,,1.75,0.0,0.0,27
holoviz/holoviews,6d20a0662b566079be7fa39cc6d47e79a99769e9,6d20a0662b,Resolve other widget types (#4617),other,Python,Philipp Rudiger,2020-09-17 12:24:14+02:00,12,3,0,0,11,3,1,0,1,13.0,0,clean,Python,2018-2020,1.0,,2.75,0.0,6.5,28
holoviz/holoviews,aa62f4da9bbd85b2c989869a986b398c0535e479,aa62f4da9b,Do not reset removed handles (#4616)  Co-authored-by: Jonathan deWerd <Jonathan.deWerd@xyleminc.com>,other,Python,Jonathan deWerd,2020-09-17 12:26:33+02:00,12,3,0,0,2,0,1,0,1,4.0,0,clean,Python,2018-2020,1.0,,2.0,0.0,2.0,0
holoviz/holoviews,1548563a24b4c913e368b2a5dc0db123d6cd194a,1548563a24,Initialize links on ElementPlot when it is top-level,other,Python,Philipp Rudiger,2020-09-17 13:29:29+02:00,13,3,0,0,3,0,1,0,1,10.0,0,clean,Python,2018-2020,1.0,,3.0,0.0,5.0,28
holoviz/holoviews,f2fb5d4e3847dd220c508de04a98eecb6de07d64,f2fb5d4e38,"Add ability to listen to dataset linked_selection (#4547)  * Add ability to listen to dataset linked_selection  * Renamed to selection_param",feature,Python,Philipp Rudiger,2020-09-18 12:38:38+02:00,12,4,0,0,50,11,1,0,10,3.8,0,clean,Python,2018-2020,1.0,,4.17,0.0,1.9,28
holoviz/holoviews,d67e2c5c5f64699d56baad2fcfbc0bafd94ade5b,d67e2c5c5f,CuDF Series is not iterable (#4624),other,Python,Bryan Van de Ven,2020-09-24 17:18:20+02:00,17,3,0,0,1,1,1,0,1,11.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,5.5,0
holoviz/holoviews,b1f1179a29cce368fb1f61566b18a2447405b5fe,b1f1179a29,"Fixes for various small docs and messages issues (#4628)  * Fixed outdated pyviz references  * Replaced old .options calls with .opts  * Fixed typo  * Removed stray markup and added QuadMesh to ",bugfix,Python,James A. Bednar,2020-09-24 18:00:35+02:00,18,3,0,0,20,16,7,0,2,18.5,1,keyword_strict,Python,2018-2020,0.4,,1.18,0.0,2.31,0
holoviz/holoviews,8f7c67f70d401cf901889a2909206f582f8e8c61,8f7c67f70d,Fixed deserialization of polygon/multi_line CDS data in bokeh (#4631),bugfix,Python,Philipp Rudiger,2020-09-25 12:56:14+02:00,12,4,0,0,6,0,1,0,1,19.0,1,keyword_strict,Python,2018-2020,0.4,,6.0,0.0,9.5,28
holoviz/holoviews,7616249afb7b990aea0a01d544efc0bfb4456396,7616249afb,"Improve handling of categorical dtypes on empty arrays (#4634)  * Maintain factors dtype  * Use explicit cmap as ground truth for factors  * Do not treat empty array as valid colors  * Explicit ",bugfix,Python,Philipp Rudiger,2020-09-28 14:22:31+02:00,14,0,0,0,17,7,3,0,4,53.75,1,keyword_strict,Python,2018-2020,0.4,,2.12,0.0,13.44,29
holoviz/holoviews,4a6477de648ba2f99c678155b4c148746835d063,4a6477de64,"Link selections streams refactor (#4572)  * Explicitly indicate that plotly scatter3d does not support selection region  * Support adding input stream to existing Derived stream  * Don't trigger e",feature,Python,Jon Mease,2020-09-28 14:24:56+02:00,14,0,0,0,555,199,9,3,58,3.6,0,clean,Python,2018-2020,1.0,,2.78,0.3,0.36,3
holoviz/holoviews,5f3c75fe91cef8d330dca18c630c74266a0a9e9c,5f3c75fe91,Set default align in bokeh correctly (#4637),other,Python,Philipp Rudiger,2020-09-29 12:06:50+02:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,30
holoviz/holoviews,cf6e64049f947ff2c632b2b0859ffa63fa3e1594,cf6e64049f,Added selected parameter to Bokeh PathPlot (#4641),feature,Python,Jean-Luc Stevens,2020-10-04 21:32:35+02:00,21,6,1,0,4,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,4.0,0.0,0.0,0
plotly/plotly.py,79c8800aa997e5ed1fa673149c9a7b0bbc2c985f,79c8800aa9,add px line,feature,Unknown,ry-v1,2020-10-06 22:30:24+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,8c71ab98282a1ad5ffba5c5a9131396cc6f4a99b,8c71ab9828,add px line,feature,Unknown,ry-v1,2020-10-06 22:33:19+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,9bce82147d4c3b4e700a71a504b22eb8e69d1cab,9bce82147d,add px link,feature,Unknown,ry-v1,2020-10-06 22:36:23+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,b4b13eb97f773bba28214fa7363df45c09ab342c,b4b13eb97f,add px link,feature,Unknown,ry-v1,2020-10-06 22:41:42+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,66e223649b2b12ee73e37397a243354ebae4c30e,66e223649b,add px link,feature,Unknown,ry-v1,2020-10-06 22:47:05+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,748cb1d60f9009f91c00158388360472f3a2fc1c,748cb1d60f,add px link,feature,Unknown,ry-v1,2020-10-06 22:48:38+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,b1e2003fe02c7b3884a36455bde3acc532bad1c4,b1e2003fe0,add px link,feature,Unknown,ry-v1,2020-10-06 22:50:24+05:30,22,1,0,1,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
holoviz/holoviews,e65501e884afaef3ee92dade8464181042f8d7df,e65501e884,Fix minor regressions,bugfix,Python,Philipp Rudiger,2020-10-07 14:01:51+02:00,14,2,0,0,2,2,2,0,3,29.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,9.67,30
holoviz/holoviews,8a8332cb15d591fb0b93a745e745f8d0ee306a3e,8a8332cb15,Allow selection on Bars,other,Python,Philipp Rudiger,2020-10-07 14:09:02+02:00,14,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,30
plotly/plotly.py,7f85febfd12bc54e9a725a474aa16c9653fedd8d,7f85febfd1,Update README.md  Corrected syntax mistake - unneeded 'the'.,docs,Unknown,Antonios Marios Christonasis,2020-10-08 20:15:59+02:00,20,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,b2f3a31f69640a71fc17d2b010ff1941e44aff26,b2f3a31f69,Fixed Kaggle link!  Kaggle kernels link was broken. Now it is fixed!!,bugfix,Unknown,Shweta Goyal,2020-10-09 09:12:54+05:30,9,4,0,0,2,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,edc22a7e9a3e19d4efb14e9e652b7edd718f1adf,edc22a7e9a,Update imshow.md,other,Unknown,Marianne Corvellec,2020-10-09 11:06:07+02:00,11,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,9b517c7dd1501270e25a2fdd380551771eed94e1,9b517c7dd1,"Update sankey-diagram.md  I think this was an error?  the third option in source should be A1 if it is by label indices.",other,Unknown,Michael Fore,2020-10-09 11:23:20-05:00,11,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,2ecb11bae6fff847e431f77f5eb12c0e92192037,2ecb11bae6,Update waterfall-charts.md,other,Unknown,yibo,2020-10-10 13:54:48-04:00,13,5,1,0,3,3,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.75,0.0,0.0,0
plotly/plotly.py,28fc31918a8190c73b593294eb72c1e084da7082,28fc31918a,"Correct ""Y Axis Title"" label",other,Unknown,David Hay,2020-10-11 11:51:19-06:00,11,6,1,0,2,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,7dcfbdd277ea21582594606754e5c90fcbe1b62c,7dcfbdd277,upload ipynb files to separate branch,other,Unknown,Nicolas Kruchten,2020-10-14 19:04:58-04:00,19,2,0,0,9,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,9.0,0.0,0.0,0
plotly/plotly.py,da99a7a9fe9c7e5545463e80f55d7610d20c1a0d,da99a7a9fe,geopandas choropleth examples,other,Unknown,Nicolas Kruchten,2020-10-14 21:29:42-04:00,21,2,0,0,54,7,4,0,0,0.0,0,clean,Python,2018-2020,1.0,,6.75,0.0,0.0,0
plotly/plotly.py,602814de38a113b88af80f0f96b20f8136b8ab39,602814de38,geopandas scatter examples,other,Unknown,Nicolas Kruchten,2020-10-14 21:37:52-04:00,21,2,0,0,63,26,4,0,0,0.0,0,clean,Python,2018-2020,1.0,,2.33,0.0,0.0,0
plotly/plotly.py,05e4da631a14f4b64fee63cf4fd2d574ac47b120,05e4da631a,mekko example,other,Unknown,Nicolas Kruchten,2020-10-14 21:40:51-04:00,21,2,0,0,50,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,50.0,0.0,0.0,0
plotly/plotly.py,04295b22d8ae4d3ce7e58457703c7933baa3d19e,04295b22d8,use geopandas built-in dataset,other,Unknown,Nicolas Kruchten,2020-10-15 09:54:01-04:00,9,3,0,0,18,25,4,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.69,0.0,0.0,0
plotly/plotly.py,7c73aefd9f69b63e5016732de42c15399cf4b3d2,7c73aefd9f,select_traces selector argument can now be a function,other,Python,Nicholas Esterer,2020-10-15 17:35:23-04:00,17,3,0,0,50,4,2,1,5,2.4,0,clean,Python,2018-2020,1.0,,10.0,0.33,0.8,0
plotly/plotly.py,d66a5c66930079dfa17c2573fff0a37ddb06a0af,d66a5c6693,Update README.md,docs,Unknown,Jack Parmer,2020-10-15 20:17:41-04:00,20,3,0,0,4,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,4.0,0.0,0.0,0
holoviz/holoviews,e94be6ad1db2779f9081c4e5bd7e16830b7c277d,e94be6ad1d,Update plotly Bar tests to account for padding (#4647)  * Update plotly Bar tests to account for padding  * Update bokeh BarPlot test  * Fix test,bugfix,Python,Philipp Rudiger,2020-10-15 23:24:19+02:00,23,3,0,1,8,8,2,2,7,1.0,1,keyword_strict,Python,2018-2020,0.4,,0.89,0.67,0.33,30
holoviz/holoviews,ee1e068f05c7b8b01dc3db2d1a257d9ca75ae95d,ee1e068f05,Ensure PolyDrawCallback always has vdim data (#4644)  * Ensure PolyDrawCallback always has vdim data  * Handle other draw/edit callbacks  * Handle vdims for all GlyphDrawCallbacks,other,Python,Philipp Rudiger,2020-10-15 23:24:42+02:00,23,3,0,1,73,32,1,0,4,4.25,0,clean,Python,2018-2020,1.0,,2.21,0.0,2.12,31
plotly/plotly.py,997ab7c85aabf0c5f9cc70cc103faf168a321cb3,997ab7c85a,Added ' domain' to EnumeratedValidator.build_regex_replacement,feature,Python,Nicholas Esterer,2020-10-16 11:07:32-04:00,11,4,0,0,160,158,1,0,2,1.5,0,clean,Python,2018-2020,1.0,,1.01,0.0,0.75,0
plotly/plotly.py,5a7f6106a465b415cd7127a91805c24e7c0018f6,5a7f6106a4,Pin black version,other,Unknown,Nicholas Esterer,2020-10-16 12:33:26-04:00,12,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,e45874d6d5f848c9292d3455ec9b4a7c5fee67ed,e45874d6d5,lines from geopandas,other,Unknown,Nicolas Kruchten,2020-10-16 12:54:21-04:00,12,4,0,0,90,7,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,11.25,0.0,0.0,0
plotly/plotly.py,4a849ceb46a20b5d2c3e0a07243ea04771dd5b94,4a849ceb46,Removed whitespace changes,other,Python,Nicholas Esterer,2020-10-16 13:02:05-04:00,13,4,0,0,157,157,1,0,1,1.0,0,clean,Python,2018-2020,1.0,,0.99,0.0,0.5,0
plotly/plotly.py,24763dcce3f6f5012e2f9de832899ed86ab73358,24763dcce3,lines from geopandas,other,Unknown,Nicolas Kruchten,2020-10-16 13:22:22-04:00,13,4,0,0,2,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,ad54177b07cf18307c27db6969b4506f3fbb26d1,ad54177b07,Squashed version of hline-vline-multifacets,other,Python,Nicholas Esterer,2020-10-16 17:45:53-04:00,17,4,0,0,2265,193,17,4,63,3.94,0,clean,Python,2018-2020,1.0,,11.68,0.22,0.22,0
plotly/plotly.py,a7d95be147fdf6091f8c4ea04d54f6950fbe305f,a7d95be147,Remove mystery file,other,Unknown,Nicholas Esterer,2020-10-16 18:26:52-04:00,18,4,0,0,0,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.0,0.0,0.0,0
holoviz/holoviews,a3aecfbe53b385bd3e92246fae06fba51e8220b5,a3aecfbe53,"Fix bug matching elements to subplots in DynamicMap (#4649)  * Fix bug matching elements to subplots in DynamicMap  * Return correct index  * Fixed plotly  * Small bug fix  * Fixed flake",bugfix,Python,Philipp Rudiger,2020-10-18 23:14:05+02:00,23,6,1,1,35,13,4,0,5,17.4,1,keyword_strict,Python,2018-2020,0.4,,2.5,0.0,3.48,31
holoviz/holoviews,e8f349607fd7b1975bdacfac08d474033042841c,e8f349607f,Ensure consistent split Violin color assignment (#4650),other,Python,Philipp Rudiger,2020-10-19 00:02:12+02:00,0,0,0,1,8,4,1,0,2,34.0,0,clean,Python,2018-2020,1.0,,1.6,0.0,17.0,32
plotly/plotly.py,b492497f93f7942d53bb2d1c83fab58bd185539f,b492497f93,Instead allow _selector_matches to accept function selector,other,Python,Nicholas Esterer,2020-10-19 10:33:32-04:00,10,0,0,0,23,14,1,0,1,9.0,0,clean,Python,2018-2020,1.0,,1.53,0.0,4.5,0
plotly/plotly.py,4b3bd271f01d9a7ae52ae139a8b10809edb5fbb5,4b3bd271f0,select_traces uses _selector_matches accepting function,other,Python,Nicholas Esterer,2020-10-19 10:35:43-04:00,10,0,0,0,4,13,1,0,1,5.0,0,clean,Python,2018-2020,1.0,,0.29,0.0,2.5,0
plotly/plotly.py,c4423ef8e75ce687fc4e36ea712bed8ea1aa3c59,c4423ef8e7,"BaseFigure._selector_matches accepts function selector  Any function that calls BaseFigure._selector_matches can use a function as the selector. This includes the ""Figure.for_each_*"" functions, the ""F",test,Python,Nicholas Esterer,2020-10-19 11:39:06-04:00,11,0,0,0,92,1,2,1,13,2.0,0,clean,Python,2018-2020,1.0,,46.0,0.33,0.67,0
plotly/plotly.py,2209b2d9b246d40b5e6644520143fb8ae52367de,2209b2d9b2,Better magic underscore errors  See https://github.com/plotly/plotly.py/issues/2072,other,Python,Nicholas Esterer,2020-10-19 12:00:28-04:00,12,0,0,0,770,331,8,2,71,3.59,0,clean,Python,2018-2020,1.0,,2.32,0.22,0.4,0
plotly/plotly.py,6a86381ad3a327ba14451dbdbdb17b6095f25119,6a86381ad3,Removed dash link,other,Unknown,Nicholas Esterer,2020-10-19 12:07:19-04:00,12,0,0,0,0,28,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.0,0.0,0.0,0
explosion/spaCy,ff826447461afb253c5f84a364f9a058d44ee645,ff82644746,User contributor agreement  Here it is!,other,Unknown,walterhenry,2020-10-19 16:25:09+02:00,16,0,0,0,106,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,106.0,0.0,0.0,0
explosion/spaCy,fbe65b257bf084c428322ec28919f37fe7c2c951,fbe65b257b,Convert accuracy numbers on website models page,other,JavaScript,Adriane Boyd,2020-10-19 18:55:55+02:00,18,0,0,0,1,1,1,0,2,2.5,0,clean,Python,2018-2020,1.0,,0.5,0.0,1.25,0
explosion/spaCy,56077e7e64090933f94d2e38b74d65eb499001c4,56077e7e64,Add dependency for jinja2,feature,Unknown,Adriane Boyd,2020-10-19 18:58:15+02:00,18,0,0,0,2,0,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,2.0,0.0,0.0,0
explosion/spaCy,36292967574af48b7b4c8a55a80d10cf27310d48,3629296757,"Fix requirements, remove version pins",bugfix,Unknown,Adriane Boyd,2020-10-19 19:04:42+02:00,19,0,0,0,1,2,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.33,0.0,0.0,0
plotly/plotly.py,663b062444d6b5a23581b71d9c64fc5020a5e195,663b062444,Update _selector_matches error  Now selector can accept any graph object,other,Python,Nicholas Esterer,2020-10-20 10:14:35-04:00,10,1,0,0,1,1,1,0,1,10.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,5.0,0
plotly/plotly.py,9de294627db78d00f07f9abbb57d373212550c1f,9de294627d,changelog entry,other,Unknown,Nicholas Esterer,2020-10-20 10:22:41-04:00,10,1,0,0,4,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,4.0,0.0,0.0,0
plotly/plotly.py,afd5b7a100c25ecf21165f1c70a14656fb5351f4,afd5b7a100,Remove whitespace-only changes,other,Python,Nicholas Esterer,2020-10-20 11:28:31-04:00,11,1,0,0,262,270,2,0,45,3.0,0,clean,Python,2018-2020,1.0,,0.97,0.0,1.0,0
plotly/plotly.py,b894b89022da068446c8f40d472019dbe98060b3,b894b89022,Assert that errors are raised,other,Python,Nicholas Esterer,2020-10-20 11:42:35-04:00,11,1,0,0,36,0,1,1,4,4.75,0,clean,Python,2018-2020,1.0,,36.0,0.5,2.38,0
plotly/plotly.py,4c659db376cc43bc7c76f78573af3eb137daae61,4c659db376,Also state when a property doesn't support subscripting  Shows the property that doesn't support it. Need to still update the tests though.,test,Python,Nicholas Esterer,2020-10-20 13:03:25-04:00,13,1,0,0,52,17,2,0,3,5.67,0,clean,Python,2018-2020,1.0,,2.89,0.0,1.89,0
plotly/plotly.py,2bf2526bfc5e6643c6a7ceb9cf3fd75240a2164b,2bf2526bfc,Tests for non-subscriptable property errors,test,Python,Nicholas Esterer,2020-10-20 13:41:24-04:00,13,1,0,0,90,2,2,1,3,9.0,0,clean,Python,2018-2020,1.0,,30.0,0.33,3.0,0
plotly/plotly.py,56959690df481d26e75381c0019a55185cc6d200,56959690df,updated changelog,other,Unknown,Nicholas Esterer,2020-10-20 13:46:18-04:00,13,1,0,0,4,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,4.0,0.0,0.0,0
plotly/plotly.py,a8d0d9aa3a08341958b9389c42adce8681182972,a8d0d9aa3a,"Fix missing commit info in auto-generated archives  When the repository was restructured to what it is now, the `.gitattributes` file was not updated to reflect the new paths. As a result, the curre",bugfix,Unknown,Martin Lehmann,2020-10-20 17:47:04+02:00,17,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,ce87fcd261a3c6991ec22035a5f7f99fb24c02f1,ce87fcd261,"Fix error in ""Multiclass ROC Curve"", change markdown version",bugfix,Unknown,xhlulu,2020-10-21 11:19:37-04:00,11,2,0,0,6,4,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.2,0.0,0.0,0
plotly/plotly.py,be7eb0f694b132acb5fc2b1d94d2231441c68873,be7eb0f694,Removed _unzip_pairs in favour of zip(*...),other,Python,Nicholas Esterer,2020-10-21 13:44:13-04:00,13,2,0,0,9,25,3,2,2,2.5,0,clean,Python,2018-2020,1.0,,0.35,0.5,0.62,0
plotly/plotly.py,0c5126c10db54f99bc121f77b41f5a2f31081812,0c5126c10d,"Improved domain referenced objects docs  In particular, added example for layout images, showing how their position can reference an axis domain.",feature,Unknown,Nicholas Esterer,2020-10-21 14:52:22-04:00,14,2,0,0,46,7,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,5.75,0.0,0.0,0
plotly/plotly.py,00eca470952c17385c9ccd1ac3f89aeb4c216228,00eca47095,_add_annotation_like now accepts exclude_empty_subplots argument  but this has broken all of the tests.,feature,Python,Nicholas Esterer,2020-10-21 15:32:41-04:00,15,2,0,0,48,24,2,0,7,10.86,0,clean,Python,2018-2020,1.0,,1.92,0.0,3.62,0
explosion/spaCy,01aec7a313753775603a9e6f752f75cc16ac43fb,01aec7a313,"Adding MindMeld to Universe JSON (#6275)  * Adding Mindmeld to Universe JSON  Mindmeld is a conversational AI platform for deep-domain voice interfaces and chatbots. https://www.mindmeld.com/  * S",feature,Unknown,Kunal Sharma,2020-10-21 18:42:11+02:00,18,2,0,0,124,0,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,124.0,0.0,0.0,0
plotly/plotly.py,9cc5777585de6c335c0a3a3b3eb4f619daae9adb,9cc5777585,"exclude_empty_subplots for add_{shape,annotation,layout_image,trace}  These will by default add their respective graph object to all subplots but if exclude_empty_subplots is True, they will only add ",feature,Python,Nicholas Esterer,2020-10-21 18:59:46-04:00,18,2,0,0,770,398,6,3,116,1.72,0,clean,Python,2018-2020,1.0,,1.93,0.43,0.25,0
plotly/plotly.py,e2f18b1af332106551c7c2b94f7ee720d5ca0f1f,e2f18b1af3,python2 syntax fix,bugfix,Python,Nicholas Esterer,2020-10-22 10:36:09-04:00,10,3,0,0,2,2,1,0,1,12.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,6.0,0
plotly/plotly.py,01f3ff5202a432a41c898a390a5f5f4aafa21769,01f3ff5202,document xperiod and date histograms,docs,Unknown,Nicolas Kruchten,2020-10-22 10:58:09-04:00,10,3,0,0,68,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,68.0,0.0,0.0,0
plotly/plotly.py,17658da1184ba91a98dc19e9f1efd290d27a2499,17658da118,"Added selector argument and changed _subplot_has_no_traces  It is now called _subplot_not_empty and selector can be used to choose what is meant by non-empty.  The prior tests pass, but new tests for ",feature,Python,Nicholas Esterer,2020-10-22 12:32:44-04:00,12,3,0,0,52,15,1,0,4,13.25,0,clean,Python,2018-2020,1.0,,3.25,0.0,6.62,0
plotly/plotly.py,bc1e78ac1caf18e0dfaa6479388cb8496e406419,bc1e78ac1c,Test finding empty subplots for all selector combinations  This tests go.Figure._subplot_not_empty,test,Python,Nicholas Esterer,2020-10-22 14:26:08-04:00,14,3,0,0,60,0,1,1,4,1.75,0,clean,Python,2018-2020,1.0,,60.0,0.5,0.88,0
plotly/plotly.py,e4fe7cf016c72b078993f2dfc169e235100696d9,e4fe7cf016,Assert that we indeed test all the selector combinations  in test_find_nonempty_subplots.py,test,Python,Nicholas Esterer,2020-10-22 14:29:04-04:00,14,3,0,0,1,0,1,1,1,2.0,0,clean,Python,2018-2020,1.0,,1.0,0.5,1.0,0
plotly/plotly.py,f082689f2197aa04cc98a5ec809b2b0b9e565410,f082689f21,lines from geopandas,other,Unknown,Nicolas Kruchten,2020-10-22 16:36:41-04:00,16,3,0,0,90,7,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,11.25,0.0,0.0,0
plotly/plotly.py,5b889e904bff3839c91ac2585997376c5c7ed443,5b889e904b,lines from geopandas,other,Unknown,Nicolas Kruchten,2020-10-22 16:36:41-04:00,16,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,a116f26d4b6e79d45ef40fa474a6b1d3896e8639,a116f26d4b,"Fix error in ""Multiclass ROC Curve"", change markdown version",bugfix,Unknown,xhlulu,2020-10-22 16:36:41-04:00,16,3,0,0,6,4,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.2,0.0,0.0,0
plotly/plotly.py,3c2fdfb0c94bff5a6c36277e127dd1127043664c,3c2fdfb0c9,document xperiod and date histograms,docs,Unknown,Nicolas Kruchten,2020-10-22 16:36:41-04:00,16,3,0,0,68,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,68.0,0.0,0.0,0
plotly/plotly.py,eb21739f37d000a987669e367d822cb9e4ee321a,eb21739f37,"Anything truthy passed to exclude_empty_subplots works  That means that truthy values exclude subplots containing absolutely nothing (but not those containing shapes, but no traces, say) and anything ",feature,Python,Nicholas Esterer,2020-10-22 17:50:21-04:00,17,3,0,0,78,13,3,2,7,8.71,0,clean,Python,2018-2020,1.0,,5.57,0.5,2.18,0
